#,NAME,Gl(deg),Gb(deg),P0(s),P1,F0(Hz),DM(cm^-3pc),BINARY (type),Binary Period (days),Semi-major axis,BINCOMP,DIST(kpc),DIST_DM(kpc),AGE(Yr),EDOT(ergs/),PMTOT(mas/yr)
1819,J1839-0905,23.533,-1.591,0.418969,2.6E-14,2.386812,348,*,*,*,*,6.14,6.14,255000,14000000000000000000000000000000000,*
2042,J1903+0601,39.65,0.109,0.374117,1.92E-14,2.67296,388,*,*,*,*,7.84,7.84,309000,14500000000000000000000000000000000,*
1060,J1644-4657,338.435,-0.808,0.125962,7.5E-16,7.938888,718,*,*,*,*,9.58,9.58,2660000,14800000000000000000000000000000000,*
2090,J1908+0839,42.56,0.229,0.185397,2.39E-15,5.393823,512.1,*,*,*,*,9.42,9.42,1230000,14800000000000000000000000000000000,*
2079,J1907+0731,41.5,-0.211,0.363676,1.84E-14,2.749698,239.8,*,*,*,*,4.89,4.89,313000,15100000000000000000000000000000000,*
2400,J2043+1711,61.919,-15.313,0.00238,5.24E-21,420.189437,20.71,ELL1H,1.4823,1.624,He[gfc+12],1.25,1.13,7200000000,15300000000000000000000000000000000,12.366
738,J1452-6036,317.296,-1.169,0.154991,1.45E-15,6.451973,349.7,*,*,*,*,9.44,9.44,1690000,15400000000000000000000000000000000,*
1288,B1730-37,351.577,-2.284,0.337586,1.5E-14,2.96221,153.5,*,*,*,*,3.44,3.44,355000,15400000000000000000000000000000000,*
947,J1616-5017,332.827,0.289,0.491384,4.66E-14,2.035068,194,*,*,*,*,3.92,3.92,167000,15500000000000000000000000000000000,*
773,J1514-4946,325.249,6.807,0.003589,1.86E-20,278.603009,31.05,ELL1,1.9227,1.9333,He[kcj+12],1.27,1.27,3050000000,15900000000000000000000000000000000,30.001
2443,J2129-5721,338.005,-43.57,0.003726,2.09E-20,268.359227,31.85,ELL1,6.6255,3.5006,He[llb+96],3.2,2.55,2830000000,15900000000000000000000000000000000,13.317
1793,J1837-0559,26.001,0.379,0.201063,3.3E-15,4.973576,317.8,*,*,*,*,5.01,5.01,964000,16100000000000000000000000000000000,*
586,J1305-6203,304.561,0.772,0.427762,3.21E-14,2.337749,470,*,*,*,*,24.07,24.07,211000,16200000000000000000000000000000000,*
459,J1115-6052,291.564,-0.126,0.259777,7.23E-15,3.849461,228.2,*,*,*,*,6.76,6.76,569000,16300000000000000000000000000000000,*
361,J0954-5430,278.999,-0.101,0.472834,4.39E-14,2.114906,200.3,*,*,*,*,6.2,6.2,171000,16400000000000000000000000000000000,*
614,B1317-53,307.304,8.636,0.279729,9.25E-15,3.574887,97.6,*,*,*,*,4.23,4.23,479000,16700000000000000000000000000000000,*
1744,J1832-0836,23.109,0.257,0.002719,8.62E-21,367.767116,28.18,*,*,*,*,1.4,1.4,5000000000,16900000000000000000000000000000000,*
1761,J1834-0731,24.288,0.366,0.51298,5.82E-14,1.949394,295,*,*,*,*,4.76,4.76,140000,17000000000000000000000000000000000,*
412,J1043-6116,288.221,-2.106,0.288602,1.04E-14,3.464983,449.2,*,*,*,*,18.2,18.2,440000,17100000000000000000000000000000000,*
193,J0557+1550,192.684,-4.309,0.002556,7.35E-21,391.180128,102.57,ELL1,4.8466,4.0545,He[skl+15],5.65,5.65,5510000000,17400000000000000000000000000000000,*
1861,J1843-0355,28.484,0.056,0.132314,1.04E-15,7.557801,797.6,*,*,*,*,8.81,8.81,2020000,17700000000000000000000000000000000,*
1252,J1725-3853,349.372,-1.856,0.004792,5E-20,208.688856,158.2,*,*,*,*,3.44,3.44,1520000000,17900000000000000000000000000000000,*
543,J1231-1411,295.531,48.385,0.003684,2.28E-20,271.45302,8.09,BT,1.8601,2.0426,He[rrc+11],0.45,0.45,2560000000,18000000000000000000000000000000000,62.167
2473,J2214+3000,86.855,-21.665,0.003119,1.4E-20,320.592293,22.56,ELL1,0.4166,0.0591,UL[rrc+11],1,1.32,3530000000,18200000000000000000000000000000000,20.072
2274,J1940+2337,59.397,0.529,0.546824,7.68E-14,1.828741,252.1,*,*,*,*,9.87,9.87,113000,18500000000000000000000000000000000,*
1593,J1812-1910,11.522,-0.456,0.430991,3.77E-14,2.320234,892,*,*,*,*,11.54,11.54,181000,18600000000000000000000000000000000,*
740,B1449-64,315.733,-4.427,0.179485,2.75E-15,5.571504,71.07,*,*,*,*,2.8,1.84,1040000,18700000000000000000000000000000000,26.64
577,B1257+12,311.31,75.414,0.006219,1.14E-19,160.809659,10.17,BT2P,25.262,0,ULT[wol94],0.6,0.62,862000000,18800000000000000000000000000000000,96.147
1087,J1650-4921,337.248,-3.108,0.156399,1.82E-15,6.393888,229.9,*,*,*,*,5.83,5.83,1360000,18800000000000000000000000000000000,*
2318,J1952+2630,63.254,-0.376,0.020732,4.27E-18,48.233774,315.34,ELL1,0.3919,2.7982,CO[ltk+14],13.67,13.67,76900000,18900000000000000000000000000000000,6
2440,B2127+11F,65.01,-27.309,0.004027,3.2E-20,248.321181,65.52,*,*,*,*,12.9,3.84,1990000000,19300000000000000000000000000000000,*
535,B1221-63,299.984,-1.415,0.216476,4.95E-15,4.619445,97.47,*,*,*,*,4,2.31,692000,19300000000000000000000000000000000,*
970,B1620-26,350.976,15.96,0.011076,6.71E-19,90.287332,62.86,BT,191.4428,64.8095,HeT[tacl99],1.8,3.77,262000000,19500000000000000000000000000000000,28.365
18,J0024-7204Q,305.877,-44.899,0.004033,3.4E-20,247.943237,24.29,ELL1,1.1891,1.4622,*,4,2.49,1880000000,20500000000000000000000000000000000,*
1764,J1834-0845,23.25,-0.341,2.482302,7.96E-12,0.402852,*,*,*,*,*,*,*,4940,20500000000000000000000000000000000,*
68,B0136+57,129.216,-4.044,0.272451,1.07E-14,3.67039,73.78,*,*,*,*,2.6,2.89,403000,20900000000000000000000000000000000,25.313
1957,J1853+0011,33.337,-0.371,0.397882,3.35E-14,2.513309,568.8,*,*,*,*,7.48,7.48,188000,21000000000000000000000000000000000,*
2104,J1909-3744,359.731,-19.596,0.002947,1.4E-20,339.315687,10.39,T2,1.5334,1.898,He[jhb+05],1.14,0.55,3330000000,21600000000000000000000000000000000,37.04
2387,J2030+4415,82.34,2.885,0.22707,6.48E-15,4.403925,*,*,*,*,*,*,*,555000,21900000000000000000000000000000000,*
1986,B1855+02,35.617,-0.39,0.415823,4.03E-14,2.404869,506.77,*,*,*,*,8,8.63,164000,22100000000000000000000000000000000,*
206,J0614-3329,240.501,-21.827,0.003149,1.75E-20,317.594455,37.05,BT,53.5846,27.6388,He[rrc+11],1.02,2.96,2840000000,22200000000000000000000000000000000,*
1332,J1741+1351,37.885,21.641,0.003747,3.02E-20,266.869167,24.2,ELL1,16.3353,11.0033,He[jbo+07],1.08,1.41,1960000000,22700000000000000000000000000000000,11.756
2185,J1921+0812,43.71,-2.934,0.210648,5.36E-15,4.747247,84,*,*,*,*,3.47,3.47,622000,22700000000000000000000000000000000,*
1883,B1841-05,27.073,-0.941,0.255699,9.71E-15,3.910844,412.8,*,*,*,*,6.18,6.18,417000,22900000000000000000000000000000000,*
2530,J2339-0533,81.349,-62.476,0.002884,1.41E-20,346.713379,*,ELL1,16683.7019,0.6117,MS(?)[rs11],1.1,*,3240000000,23200000000000000000000000000000000,31.016
867,J1549-4848,330.494,4.304,0.288347,1.41E-14,3.468047,55.98,*,*,*,*,1.54,1.54,324000,23200000000000000000000000000000000,*
2075,J1907+0345,38.075,-1.796,0.240153,8.22E-15,4.164008,311.7,*,*,*,*,8.62,8.62,463000,23400000000000000000000000000000000,*
322,J0905-5127,271.632,-2.853,0.346287,2.49E-14,2.887774,196.43,*,*,*,*,8.38,8.38,220000,23700000000000000000000000000000000,*
1297,J1735-3258,355.479,-0.381,0.350963,2.61E-14,2.849301,754,*,*,*,*,11.14,11.14,213000,23800000000000000000000000000000000,*
984,J1627-4706,336.352,1.25,0.140746,1.73E-15,7.105007,456.1,*,*,*,*,7.15,7.15,1290000,24500000000000000000000000000000000,*
1613,J1816-0755,21.867,4.092,0.217643,6.48E-15,4.594687,116.8,*,*,*,*,3.21,3.21,532000,24800000000000000000000000000000000,*
2496,J2241-5236,337.457,-54.927,0.002187,6.64E-21,457.31015,11.41,BT,0.1457,0.0258,UL[kjr+11],0.68,0.68,5220000000,25100000000000000000000000000000000,*
2201,J1924+1639,51.422,0.562,0.158043,2.56E-15,6.327395,208,*,*,*,*,9.13,9.13,977000,25600000000000000000000000000000000,*
2082,J1907+0919,43.021,0.766,5.198346,9.2E-11,0.192369,*,*,*,*,*,*,*,895,25900000000000000000000000000000000,4.243
315,J0857-4424,265.455,0.82,0.326774,2.33E-14,3.060217,184.43,*,*,*,*,6.53,6.53,222000,26400000000000000000000000000000000,*
21,J0024-7204T,305.89,-44.894,0.007588,2.94E-19,131.778699,24.39,ELL1,1.1262,1.3385,*,4,2.49,409000000,26500000000000000000000000000000000,*
211,J0622+3749,175.877,10.958,0.333208,2.54E-14,3.001126,*,*,*,*,*,*,*,208000,27100000000000000000000000000000000,*
981,J1626-4807,335.53,0.636,0.293928,1.75E-14,3.402192,817,*,*,*,*,10.25,10.25,266000,27200000000000000000000000000000000,*
1587,J1811-2405,7.073,-2.559,0.002661,1.34E-20,375.856014,60.6,ELL1,6.2723,5.7057,He[bbb+11],1.7,1.7,3150000000,28000000000000000000000000000000000,*
892,B1557-50,330.69,1.631,0.192601,5.06E-15,5.192075,260.56,*,*,*,*,6.9,5.66,603000,28000000000000000000000000000000000,*
2364,B2011+38,75.93,2.476,0.230194,8.85E-15,4.344169,238.22,*,*,*,*,13.07,13.07,412000,28600000000000000000000000000000000,40.687
53,J0106+4855,125.465,-13.867,0.083157,4.28E-16,12.025402,70.87,*,*,*,*,7.33,7.33,3080000,29400000000000000000000000000000000,*
32,J0034-0534,111.492,-68.069,0.001877,4.97E-21,532.71343,13.77,ELL1,1.5893,1.4378,He[bkb+95],0.98,0.98,5990000000,29600000000000000000000000000000000,31.484
436,B1055-52,285.984,6.649,0.197108,5.83E-15,5.073371,30.1,*,*,*,*,1.53,1.53,535000,30100000000000000000000000000000000,42.107
373,B1001-47,276.037,6.117,0.307072,2.21E-14,3.256568,98.1,*,*,*,*,3.44,3.44,220000,30100000000000000000000000000000000,*
1117,J1658-5324,334.869,-6.625,0.002439,1.12E-20,409.954363,30.81,*,*,*,*,1.24,1.24,3460000000,30300000000000000000000000000000000,4.904
1685,B1821-19,12.279,-3.106,0.189335,5.23E-15,5.281644,224.65,*,*,*,*,3.7,5.2,573000,30400000000000000000000000000000000,100.717
1469,J1756-2225,6.835,1.237,0.40498,5.27E-14,2.469256,326,*,*,*,*,5.02,5.02,122000,31300000000000000000000000000000000,*
2386,J2030+3641,76.123,-1.438,0.200129,6.5E-15,4.996787,246,*,*,*,*,11.17,11.17,488000,32000000000000000000000000000000000,*
2045,J1903+0925,42.743,1.543,0.357155,3.69E-14,2.799906,162,*,*,*,*,4.17,4.17,153000,32000000000000000000000000000000000,*
1238,B1719-37,350.49,-0.507,0.236173,1.09E-14,4.234181,99.5,*,*,*,*,2.51,2.51,345000,32500000000000000000000000000000000,*
224,J0633+1746,195.134,4.266,0.237099,1.1E-14,4.21764,2.89,*,*,*,*,0.25,*,342000,32500000000000000000000000000000000,168.68
1372,J1746-3239,356.957,-2.175,0.199541,6.56E-15,5.011492,*,*,*,*,*,*,*,482000,32600000000000000000000000000000000,*
925,B1607-52,330.923,-0.482,0.182492,5.17E-15,5.479702,127.57,*,*,*,*,3.33,3.33,560000,33600000000000000000000000000000000,*
1899,J1846+0919,40.693,5.342,0.225551,9.93E-15,4.433578,*,*,*,*,*,*,*,360000,34100000000000000000000000000000000,*
104,J0337+1715,169.99,-30.039,0.002733,1.77E-20,365.953363,21.32,ELL1,1.6294,1.2175,HeT[rsa+14],1.3,1.4,2450000000,34200000000000000000000000000000000,*
774,J1514-5925,320.284,-1.482,0.148796,2.88E-15,6.720589,194.1,*,*,*,*,4.5,4.5,818000,34500000000000000000000000000000000,*
737,J1452-5851,318.087,0.398,0.386625,5.07E-14,2.586485,262.4,*,*,*,*,5.64,5.64,121000,34600000000000000000000000000000000,*
1463,J1755-2534,4.047,-0.229,0.233541,1.12E-14,4.28191,590,*,*,*,*,7.22,7.22,330000,34700000000000000000000000000000000,*
2383,J2028+3332,73.361,-3.008,0.176707,4.86E-15,5.659072,*,*,*,*,*,*,*,576000,34800000000000000000000000000000000,*
1256,J1726-3530,352.252,-0.072,1.110132,1.22E-12,0.900793,727,*,*,*,*,9.97,9.97,14500,35100000000000000000000000000000000,*
1732,B1828-11,20.812,-0.478,0.405043,6E-14,2.468872,161.5,*,*,*,*,3.58,3.58,107000,35700000000000000000000000000000000,*
2091,J1908+0909,42.972,0.494,0.336555,3.49E-14,2.971286,467.5,*,*,*,*,8.81,8.81,153000,36100000000000000000000000000000000,*
1812,J1839-0321,28.601,1.095,0.238778,1.25E-14,4.187994,449.1,*,*,*,*,6.82,6.82,302000,36300000000000000000000000000000000,*
626,J1327-0755,318.383,53.848,0.002678,1.77E-20,373.423704,27.91,ELL1,8.4391,6.6458,He[blr+13],2.17,2.17,2390000000,36400000000000000000000000000000000,98.762
735,J1446-4701,322.5,11.425,0.002195,9.81E-21,455.644016,55.83,ELL1,0.2777,0.064,UL[kjb+12],2.03,2.03,3540000000,36600000000000000000000000000000000,4.472
2476,J2216+5759,103.517,1.107,0.419102,6.9E-14,2.386052,176,*,*,*,*,7.82,7.82,96200,37000000000000000000000000000000000,*
1312,J1738-2955,358.38,0.724,0.443398,8.19E-14,2.25531,223.4,*,*,*,*,3.91,3.91,85800,37100000000000000000000000000000000,*
2053,J1904+0800,41.498,0.863,0.263345,1.73E-14,3.797304,438.8,*,*,*,*,9.2,9.2,241000,37400000000000000000000000000000000,*
1242,J1723-3659,350.682,-0.409,0.202722,8.01E-15,4.932865,254.2,*,*,*,*,4.28,4.28,401000,37900000000000000000000000000000000,*
238,B0656+14,201.108,8.258,0.384891,5.5E-14,2.598137,13.98,*,*,*,*,0.28,0.76,111000,38100000000000000000000000000000000,44.135
853,J1543-5459,326.024,-0.044,0.377119,5.2E-14,2.651686,345.7,*,*,*,*,6.32,6.32,115000,38300000000000000000000000000000000,*
2168,B1915+13,48.26,0.624,0.194631,7.2E-15,5.137928,94.54,*,*,*,*,5,4.07,428000,38500000000000000000000000000000000,6
1140,J1702-4306,343.405,-0.813,0.215507,9.79E-15,4.640213,537,*,*,*,*,7.12,7.12,349000,38600000000000000000000000000000000,*
1036,J1638-4417,339.768,1.73,0.117802,1.61E-15,8.488853,436,*,*,*,*,8.46,8.46,1160000,38800000000000000000000000000000000,*
1839,B1838-04,27.818,0.279,0.186149,6.39E-15,5.372045,325.49,*,*,*,*,5.17,5.17,461000,39100000000000000000000000000000000,11.662
1885,J1845-0316,29.39,-0.255,0.207636,8.86E-15,4.816127,500,*,*,*,*,6.53,6.53,371000,39100000000000000000000000000000000,*
1476,B1754-24,5.281,0.054,0.234101,1.29E-14,4.271668,179.45,*,*,*,*,3.51,3.51,287000,39800000000000000000000000000000000,*
317,J0901-4624,267.404,-0.004,0.441995,8.75E-14,2.262468,198.8,*,*,*,*,7.46,7.46,80000,40000000000000000000000000000000000,*
2193,J1922+1733,52.08,1.23,0.236171,1.34E-14,4.234222,238,*,*,*,*,10,10,280000,40100000000000000000000000000000000,*
1958,J1853+0056,34.017,-0.036,0.275578,2.14E-14,3.628742,180.9,*,*,*,*,3.82,3.82,204000,40300000000000000000000000000000000,*
1646,J1820-1529,15.678,-0.406,0.333243,3.79E-14,3.000815,772,*,*,*,*,9.6,9.6,139000,40400000000000000000000000000000000,*
385,J1016-5819,283.708,-1.363,0.087834,6.98E-16,11.385093,252.1,*,*,*,*,4.62,4.62,1990000,40700000000000000000000000000000000,*
186,B0540+23,184.363,-3.318,0.245975,1.54E-14,4.065458,77.71,*,*,*,*,3.54,3.54,253000,40900000000000000000000000000000000,22.472
1705,B1822-14,16.805,-1.001,0.279187,2.27E-14,3.58183,357,*,*,*,*,5.45,5.45,195000,41100000000000000000000000000000000,*
1197,J1714-3810,348.681,0.371,3.824936,5.88E-11,0.261442,*,*,*,*,*,13.2,*,1030,41500000000000000000000000000000000,*
1370,J1746-2850,0.134,-0.044,1.077101,1.34E-12,0.928418,962.7,*,*,*,*,12.86,12.86,12700,42400000000000000000000000000000000,*
1548,J1806-2125,8.843,-0.261,0.481789,1.21E-13,2.075596,750.4,*,*,*,*,10.02,10.02,62900,42900000000000000000000000000000000,*
513,J1156-5707,295.448,4.949,0.288409,2.65E-14,3.467293,243.5,*,*,*,*,20.4,20.4,173000,43500000000000000000000000000000000,*
1553,J1807-2459B,5.836,-2.206,0.004186,8.23E-20,238.881431,137.15,DD,9.9567,28.9204,CO(?)[lfrj12],2.79,3.31,806000000,44300000000000000000000000000000000,*
1235,B1718-35,351.687,0.67,0.280424,2.52E-14,3.56603,496,*,*,*,*,4.6,6.36,176000,45100000000000000000000000000000000,*
856,J1545-4550,331.892,6.988,0.003575,5.25E-20,279.697699,68.39,BT,6.2031,3.8469,He[bbb+13],2.01,2.01,1080000000,45400000000000000000000000000000000,*
114,B0355+54,148.19,0.811,0.156382,4.4E-15,6.394581,57.14,*,*,*,*,1,2.07,564000,45400000000000000000000000000000000,12.304
22,J0024-7204U,305.89,-44.905,0.004343,9.52E-20,230.264772,24.34,ELL1,0.4291,0.527,He[egh+01],4,2.49,723000000,45900000000000000000000000000000000,6.801
879,J1554-5209,329.006,1.194,0.12523,2.29E-15,7.985335,130.8,*,*,*,*,3.44,3.44,865000,46100000000000000000000000000000000,*
1240,J1723-2837,357.616,4.26,0.001856,7.54E-21,538.870683,19.69,ELL1,0.6154,1.2258,MS[cls+13],1,1,3900000000,46600000000000000000000000000000000,*
2309,J1948+2551,62.207,0.131,0.196627,9.02E-15,5.085776,289.27,*,*,*,*,11.85,11.85,345000,46900000000000000000000000000000000,*
1006,J1632-4818,336.08,-0.209,0.813453,6.5E-13,1.229328,758,*,*,*,*,8.54,8.54,19800,47700000000000000000000000000000000,*
600,J1311-3430,307.681,28.176,0.00256,2.1E-20,390.568393,37.84,ELL1,0.0651,0.0106,UL[rfs+12],3.72,3.72,1940000000,49300000000000000000000000000000000,*
181,J0538+2817,179.719,-1.686,0.143158,3.67E-15,6.985276,39.57,*,*,*,*,1.3,1.77,618000,49400000000000000000000000000000000,57.886
282,J0820-3826,256.523,-1.032,0.124836,2.44E-15,8.010485,195.56,*,*,*,*,6.82,6.82,810000,49500000000000000000000000000000000,*
1005,J1632-4757,336.296,0.08,0.228564,1.51E-14,4.37514,578,*,*,*,*,6.96,6.96,240000,49800000000000000000000000000000000,*
1561,J1808-2024,9.996,-0.242,7.55592,5.49E-10,0.132347,*,*,*,*,*,13,*,218,50200000000000000000000000000000000,8.238
2118,J1910-5959D,336.493,-25.629,0.009035,9.64E-19,110.677192,33.28,*,*,*,*,2.15,2.15,148000000,51600000000000000000000000000000000,*
1617,J1816+4510,72.83,24.735,0.003193,4.31E-20,313.174936,38.89,ELL1,0.3609,0.5954,He[kbv+13],4.2,4.2,1170000000,52300000000000000000000000000000000,6.09
648,J1342+2822B,42.22,78.709,0.002389,1.86E-20,418.511473,26.15,ELL1,1.4174,1.8757,He[hrs+07],9.9,1.8,2040000000,53800000000000000000000000000000000,*
1719,J1828-1057,20.587,0.025,0.246328,2.07E-14,4.059635,245,*,*,*,*,4.27,4.27,189000,54700000000000000000000000000000000,*
629,J1327-6400,306.836,-1.403,0.280678,3.12E-14,3.562802,680.9,*,*,*,*,30,30,143000,55700000000000000000000000000000000,*
1773,B1832-06,25.093,0.552,0.30583,4.05E-14,3.269789,472.9,*,*,*,*,6.44,6.44,120000,55800000000000000000000000000000000,*
190,J0554+3107,179.058,2.697,0.464961,1.43E-13,2.150718,*,*,*,*,*,*,*,51700,56000000000000000000000000000000000,*
177,J0535-6935,280.076,-31.936,0.200511,1.15E-14,4.987249,93.7,*,*,*,*,49.7,3.33,276000,56300000000000000000000000000000000,*
1294,J1734-3333,354.819,-0.433,1.169341,2.28E-12,0.855183,578,*,*,*,*,7.4,7.4,8130,56300000000000000000000000000000000,*
2401,J2043+2740,70.612,-9.151,0.096131,1.27E-15,10.402519,21,*,*,*,*,1.13,1.13,1200000,56400000000000000000000000000000000,*
1777,J1835-0944,22.486,-0.989,0.145347,4.39E-15,6.880095,277.2,*,*,*,*,4.67,4.67,525000,56400000000000000000000000000000000,*
1348,J1743-3153,357.221,-1.109,0.193105,1.06E-14,5.178519,505.7,*,*,*,*,8.03,8.03,290000,57900000000000000000000000000000000,*
1305,J1737-3137,356.744,0.145,0.450432,1.39E-13,2.220089,488.2,*,*,*,*,5.88,5.88,51400,59900000000000000000000000000000000,*
1868,J1843-1113,22.055,-3.397,0.001846,9.59E-21,541.809754,59.96,*,*,*,*,1.97,1.97,3050000000,60200000000000000000000000000000000,3.495
1511,B1758-23,6.837,-0.066,0.415827,1.13E-13,2.404846,1073.9,*,*,*,*,4,13.49,58300,62000000000000000000000000000000000,*
205,B0611+22,188.785,2.4,0.33496,5.94E-14,2.985431,96.91,*,*,*,*,4.74,4.74,89300,62400000000000000000000000000000000,5
2529,B2334+61,114.284,0.233,0.49537,1.93E-13,2.018694,58.41,*,*,*,*,0.7,2.47,40600,62800000000000000000000000000000000,15.033
16,J0024-7204O,305.897,-44.889,0.002643,3.04E-20,378.308788,24.36,ELL1,0.136,0.0452,UL[fck+03],4,2.49,1380000000,64900000000000000000000000000000000,5.438
780,J1518+0204C,3.856,46.797,0.002484,2.61E-20,402.588228,29.31,ELL1,0.0868,0.0573,He(?)[prf+14],8,2.42,1510000000,67200000000000000000000000000000000,9.471
717,J1431-4715,320.051,12.253,0.002012,1.41E-20,497.029394,59.35,ELL1,0.4497,0.5501,He[btb+15],2.42,2.42,2260000000,68400000000000000000000000000000000,10.63
2036,J1902-5105,345.65,-22.379,0.001742,9.2E-21,573.921045,36.25,ELL1,2.0118,1.902,He[kcj+12],2.1,2.1,3000000000,68700000000000000000000000000000000,6.512
1201,J1715-3903,348.101,-0.321,0.278481,3.77E-14,3.590909,313.1,*,*,*,*,4.8,4.8,117000,68900000000000000000000000000000000,*
2439,B2127+11E,65.014,-27.311,0.004651,1.78E-19,214.987408,66.51,*,*,*,*,12.9,3.84,414000000,69800000000000000000000000000000000,*
1934,J1850+0242,35.265,1.403,0.00448,1.63E-19,223.22106,540.07,ELL1,0.7354,0.4524,UL[skl+15],13.1,13.1,437000000,71400000000000000000000000000000000,*
852,J1543-5149,327.921,2.479,0.002057,1.62E-20,486.154232,50.93,ELL1,8.0608,6.4803,He[kjb+12],1.46,1.46,2020000000,73300000000000000000000000000000000,5.873
1153,J1705-3950,346.341,0.718,0.318941,6.06E-14,3.135371,207.1,*,*,*,*,3.86,3.86,83400,73700000000000000000000000000000000,*
2475,J2215+5135,99.868,-4.159,0.00261,3.34E-20,383.197594,69.2,ELL1,0.1725,0.4681,MS[hrm+11],3.26,3.26,1240000000,74100000000000000000000000000000000,188.743
2134,J1913+0832,42.98,-0.862,0.134409,4.57E-15,7.439978,355.2,*,*,*,*,7.76,7.76,466000,74300000000000000000000000000000000,*
2040,J1903+0327,37.336,-1.014,0.00215,1.88E-20,465.135238,297.52,DD,95.1741,105.5935,MS[fbw+11],6.45,6.45,1810000000,74800000000000000000000000000000000,5.602
1026,B1634-45,338.478,0.761,0.118771,3.19E-15,8.419536,193.23,*,*,*,*,3.83,3.83,590000,75100000000000000000000000000000000,*
1271,J1731-1847,6.89,8.151,0.002345,2.54E-20,426.519344,106.47,BTX,0.3111,0.1202,UL[bbb+11],4.03,4.03,1460000000,77800000000000000000000000000000000,6.236
2165,J1916+1225,46.811,0.225,0.227387,2.35E-14,4.397779,265.31,*,*,*,*,6.19,6.19,154000,78700000000000000000000000000000000,*
476,J1125-5825,291.893,2.602,0.003102,6.09E-20,322.350433,124.79,DD,76.4032,33.6384,He[bbb+11],2.98,2.98,807000000,80500000000000000000000000000000000,10.284
956,J1620-4927,333.888,0.408,0.171935,1.05E-14,5.816163,*,*,*,*,*,*,*,260000,81500000000000000000000000000000000,*
1327,B1737-30,358.294,0.238,0.606887,4.66E-13,1.647754,152.15,*,*,*,*,0.4,3.28,20600,82300000000000000000000000000000000,*
1802,J1838-0453,27.07,0.709,0.380831,1.16E-13,2.625838,621,*,*,*,*,8.28,8.28,52200,82700000000000000000000000000000000,*
875,J1551-5310,328.034,0.669,0.453394,1.95E-13,2.205586,493,*,*,*,*,7.52,7.52,36800,82700000000000000000000000000000000,*
865,J1548-5607,325.858,-1.359,0.170934,1.07E-14,5.850211,315.5,*,*,*,*,6.95,6.95,252000,84900000000000000000000000000000000,*
565,J1248-6344,302.637,-0.866,0.198335,1.69E-14,5.041971,433.3,*,*,*,*,23.99,23.99,186000,85600000000000000000000000000000000,*
7,B0021-72E,305.883,-44.883,0.003536,9.85E-20,282.779107,24.23,ELL1,2.2568,1.9818,*,4,2.49,569000000,87900000000000000000000000000000000,6.762
540,J1227-4853,298.965,13.796,0.001686,1.11E-20,592.987774,43.42,ELL1,0.2879,0.6685,MS[dcm+14],2,2.05,2410000000,91300000000000000000000000000000000,*
